0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Exited
-0.5538504876785851,-1.4228472097266833,-1.3875375865624426,0.4284620074277157,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-0.6898246145103621,-0.009816137054176019,0.9759702644292764,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,1.0959875190286648,-1.0959875190286648,-0.5784279906300535,1.731127539482183,-0.5765804684883443,-0.5767344287272242,0
0.553254513397631,-1.1367864376227783,-0.004425957213915414,1.130206883928327,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-0.6209422613298158,0.7014981422339509,0.9803967365569789,-1.0028039309991141,1.7279038324066063,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,-0.5776581893550843,-0.5765804684883443,1.733900301750437,1
-0.41934240343568036,0.10281024149414371,1.378685672134612,-1.2258476714090278,-0.9115834940401767,0.646091668153197,0.9702425509371355,0.8609694247734734,-0.009816137054176019,0.028705229100938208,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,-0.5776581893550843,-0.5765804684883443,1.733900301750437,0
0.44978675628770426,-0.18325053060976135,1.7244635794717436,1.0794190595772102,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-1.1609510723464267,-1.43244469563043,1.7063381655001912,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,-0.5776581893550843,1.7343632929879855,-0.5767344287272242,0
0.8636577847274112,0.0074566507928420294,-0.695981771888179,0.2588549679865461,0.8077365626180215,0.646091668153197,0.9702425509371355,0.44482890015455095,-0.721130416342303,0.23232294697525388,-1.0028039309991141,-0.5787359118286177,1.7427397119690018,1.0959875190286648,-1.0959875190286648,-0.5784279906300535,-0.5776581893550843,-0.5765804684883443,1.733900301750437,0
-0.1606730106608635,1.0563461485071606,0.6871298574603482,1.329733169858126,0.8077365626180215,-1.5477679860172513,-1.0306701134001208,-0.7917116389277727,-0.009816137054176019,1.7284705261387039,-1.0028039309991141,-0.5787359118286177,1.7427397119690018,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,-0.5776581893550843,-0.5765804684883443,1.733900301750437,1
-0.5021166091236218,-0.4693113027136664,1.03290776479748,0.35094288880490526,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-1.0528733897657534,0.7014981422339509,-1.6223688745320999,-1.0028039309991141,-0.5787359118286177,1.7427397119690018,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,1.731127539482183,-0.5765804684883443,-0.5767344287272242,0
-0.18136656208284888,-0.9460792562201749,1.03290776479748,0.4561028401253862,-0.9115834940401767,0.646091668153197,0.9702425509371355,-0.04183410819731464,0.7014981422339509,0.7192348810225305,-1.0028039309991141,1.7279038324066063,-0.5738091541336192,1.0959875190286648,-1.0959875190286648,1.7288236672481017,-0.5776581893550843,-0.5765804684883443,-0.5767344287272242,0
-2.3231491342583324,-0.4693113027136664,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,0.13540241267610953,-0.721130416342303,0.7103819367671255,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,-0.5776581893550843,1.7343632929879855,-0.5767344287272242,0
1.6810530658958325,-0.4693113027136664,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,0.646091668153197,-1.0306701134001208,-0.9898008756316599,-0.721130416342303,-0.4493537606909334,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,1.7288236672481017,-0.5776581893550843,-0.5765804684883443,-0.5767344287272242,0
-0.5641972633895778,-1.7089079818305883,-0.35020386455104724,2.1467862027178857,0.8077365626180215,-1.5477679860172513,0.9702425509371355,1.6903418158529258,1.4128124215220779,1.28139684124075,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,1.7288236672481017,-0.5776581893550843,-0.5765804684883443,-0.5767344287272242,1
0.7084561490625211,-1.6135543911292867,0.6871298574603482,0.607907447893912,-0.9115834940401767,0.646091668153197,0.9702425509371355,1.3460331667247454,-0.721130416342303,0.5864407171914551,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,1.0959875190286648,-1.0959875190286648,-0.5784279906300535,1.731127539482183,-0.5765804684883443,-0.5767344287272242,0
-0.30552787061476094,-0.18325053060976135,1.378685672134612,0.10538418198428293,0.8077365626180215,0.646091668153197,-1.0306701134001208,-1.581002731017991,1.4128124215220779,0.6262789663407777,-1.0028039309991141,-0.5787359118286177,1.7427397119690018,1.0959875190286648,-1.0959875190286648,1.7288236672481017,-0.5776581893550843,-0.5765804684883443,-0.5767344287272242,0
-0.3572617491697243,-1.9949687539344934,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.646091668153197,0.9702425509371355,-1.265600339535766,-0.009816137054176019,-0.6219861736713315,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,-0.5776581893550843,1.7343632929879855,-0.5767344287272242,0
-0.3779553005917097,-1.3274936190253817,1.7244635794717436,-0.020412274662859487,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-0.7151261322972003,1.4128124215220779,-0.9761039438875326,-1.0028039309991141,-0.5787359118286177,1.7427397119690018,1.0959875190286648,-1.0959875190286648,-0.5784279906300535,-0.5776581893550843,1.7343632929879855,-0.5767344287272242,0
2.001803112936605,-1.9949687539344934,-1.0417596792253108,1.3541967885017752,-0.9115834940401767,-1.5477679860172513,-1.0306701134001208,0.7972168268193601,1.4128124215220779,0.9494114316630613,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,1.7288236672481017,-0.5776581893550843,-0.5765804684883443,-0.5767344287272242,0
-1.9817055357955742,0.8656389671045572,-0.35020386455104724,0.9216970829583758,-0.9115834940401767,0.646091668153197,0.9702425509371355,-1.4050865569728483,1.4128124215220779,0.2411758912306589,-1.0028039309991141,1.7279038324066063,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,1.7288236672481017,-0.5776581893550843,-0.5765804684883443,-0.5767344287272242,1
0.0669560549809753,-0.18325053060976135,0.3413519501232164,0.3102801904557443,-0.9115834940401767,0.646091668153197,-1.0306701134001208,0.3847836371640839,1.4128124215220779,-0.3962360951585032,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,1.0959875190286648,-1.0959875190286648,-0.5784279906300535,1.731127539482183,-0.5765804684883443,-0.5767344287272242,0
-0.036511702128951426,-1.6135543911292867,-0.695981771888179,0.34442145822287784,0.8077365626180215,-1.5477679860172513,0.9702425509371355,-0.6609079234639461,1.4128124215220779,-1.3612070189976515,-1.0028039309991141,1.7279038324066063,-0.5738091541336192,1.0959875190286648,-1.0959875190286648,1.7288236672481017,-0.5776581893550843,-0.5765804684883443,-0.5767344287272242,0
0.12903670924693136,1.8191748741175742,-0.004425957213915414,2.237768894111481,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-0.4506103909911707,-0.721130416342303,-1.573677681127372,-1.0028039309991141,-0.5787359118286177,1.7427397119690018,1.0959875190286648,-1.0959875190286648,-0.5784279906300535,-0.5776581893550843,-0.5765804684883443,1.733900301750437,1
2.063883767202561,-0.5646648934149681,-1.7333154938995745,0.7740417333942763,-0.9115834940401767,-1.5477679860172513,0.9702425509371355,-1.1544508899695012,-0.009816137054176019,-1.1044716355909057,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,1.7288236672481017,-0.5776581893550843,-0.5765804684883443,-0.5767344287272242,0
0.3980528777327409,0.10281024149414371,1.03290776479748,1.3428534419578189,-0.9115834940401767,0.646091668153197,-1.0306701134001208,-0.8769968626423609,-0.721130416342303,0.5421759959144299,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,-0.5776581893550843,-0.5765804684883443,1.733900301750437,0
0.11868993353593868,-0.4693113027136664,-1.0417596792253108,0.6610525394114203,0.8077365626180215,-1.5477679860172513,0.9702425509371355,-0.7819737984979332,-1.43244469563043,0.8210437399596884,0.9972039090469852,-0.5787359118286177,-0.5738091541336192,-0.9124191495230389,0.9124191495230393,-0.5784279906300535,1.731127539482183,-0.5765804684883443,-0.5767344287272242,0
0.7912303547504624,-0.8507256655188732,1.03290776479748,0.6818154986267333,0.8077365626180215,0.646091668153197,0.9702425509371355,0.6575355047936657,1.4128124215220779,-0.4050890394139082,-1.0028039309991141,1.7279038324066063,-0.5738091541336192,1.0959875190286648,-1.0959875190286648,-0.5784279906300535,1.731127539482183,-0.5765804684883443,-0.5767344287272242,0
